City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Dwarka,IN,22.2394,68.9678,68.32,58,0,10.42,clear sky
701,Candido Mendes,BR,-1.4467,-45.7167,74.91,93,100,1.99,light rain
702,Lysa Hora,UA,48.1706,31.1099,28.99,83,100,8.5,overcast clouds
703,Mizdah,LY,31.4451,12.9801,46.17,71,0,15.1,clear sky
704,Panguna,PG,-6.3164,155.4848,69.22,96,100,1.97,light rain
705,Muisne,EC,0.6,-80.0333,82.51,84,100,5.12,light rain
706,Namwala,ZM,-15.7504,26.4384,67.69,96,100,2.46,light rain
707,Kudahuvadhoo,MV,2.6708,72.8944,81.43,71,84,8.88,broken clouds
708,Ginir,ET,7.1333,40.7,60.31,16,5,5.48,clear sky
709,Seoul,KR,37.5683,126.9778,20.64,67,0,3.44,clear sky
710,Vestmanna,FO,62.1564,-7.1664,32.92,64,75,28.77,broken clouds
711,Zhangjiakou,CN,40.81,114.8794,17.42,55,32,1.39,light snow
712,Casablanca,MA,33.5928,-7.6192,68.22,63,23,4.0,few clouds
